ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2
9110189,[Vigil - Armor] All-Knowing Greaves,590300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110190,[Vigil - Armor] Twinned Helm,600000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110191,[Vigil - Armor] Twinned Armor,600100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110192,[Vigil - Armor] Twinned Gauntlets,600200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110193,[Vigil - Armor] Twinned Greaves,600300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110194,[Vigil - Armor] Prophet Blindfold,620000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110195,[Vigil - Armor] Corhyn's Robe,620100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110196,[Vigil - Armor] Prophet Trousers,620300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110197,[Vigil - Armor] Prophet Robe,622100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110198,[Vigil - Armor] Astrologer Hood,630000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110199,[Vigil - Armor] Astrologer Robe,630100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110200,[Vigil - Armor] Astrologer Gloves,630200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110201,[Vigil - Armor] Astrologer Trousers,630300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110202,[Vigil - Armor] Lionel's Helm,640000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110203,[Vigil - Armor] Lionel's Armor,640100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110204,[Vigil - Armor] Lionel's Gauntlets,640200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110205,[Vigil - Armor] Lionel's Greaves,640300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110206,[Vigil - Armor] Hoslow's Helm,650000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110207,[Vigil - Armor] Hoslow's Armor,650100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110208,[Vigil - Armor] Hoslow's Gauntlets,650200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110209,[Vigil - Armor] Hoslow's Greaves,650300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110210,[Vigil - Armor] Diallos's Mask,651000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110211,[Vigil - Armor] Vagabond Knight Helm,660000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110212,[Vigil - Armor] Vagabond Knight Armor,660100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110213,[Vigil - Armor] Vagabond Knight Gauntlets,660200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110214,[Vigil - Armor] Vagabond Knight Greaves,660300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110215,[Vigil - Armor] Blue Cloth Cowl,670000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110216,[Vigil - Armor] Blue Cloth Vest,670100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110217,[Vigil - Armor] Warrior Gauntlets,670200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110218,[Vigil - Armor] Warrior Greaves,670300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110219,[Vigil - Armor] White Mask,680000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110220,[Vigil - Armor] War Surgeon Gown,680100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110221,[Vigil - Armor] War Surgeon Gloves,680200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110222,[Vigil - Armor] War Surgeon Trousers,680300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110223,[Vigil - Armor] Royal Remains Helm,690000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110224,[Vigil - Armor] Royal Remains Armor,690100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110225,[Vigil - Armor] Royal Remains Gauntlets,690200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110226,[Vigil - Armor] Royal Remains Greaves,690300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110227,[Vigil - Armor] Beast Champion Helm,720000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110228,[Vigil - Armor] Beast Champion Armor,720100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110229,[Vigil - Armor] Beast Champion Gauntlets,720200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110230,[Vigil - Armor] Beast Champion Greaves,720300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110231,[Vigil - Armor] Champion Headband,730000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110232,[Vigil - Armor] Champion Pauldron,730100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110233,[Vigil - Armor] Champion Bracers,730200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110234,[Vigil - Armor] Champion Gaiters,730300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110235,[Vigil - Armor] Crimson Hood,740000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110236,[Vigil - Armor] Noble's Traveling Garb,740100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110237,[Vigil - Armor] Noble's Gloves,740200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110238,[Vigil - Armor] Noble's Trousers,740300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110239,[Vigil - Armor] Navy Hood,741000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110240,[Vigil - Armor] Maliketh's Helm,760000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110241,[Vigil - Armor] Maliketh's Armor,760100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110242,[Vigil - Armor] Maliketh's Gauntlets,760200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110243,[Vigil - Armor] Maliketh's Greaves,760300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110244,[Vigil - Armor] Malenia's Winged Helm,770000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110245,[Vigil - Armor] Malenia's Armor,770100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110246,[Vigil - Armor] Malenia's Gauntlet,770200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110247,[Vigil - Armor] Malenia's Greaves,770300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110248,[Vigil - Armor] Veteran's Helm,780000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110249,[Vigil - Armor] Veteran's Armor,780100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110250,[Vigil - Armor] Veteran's Gauntlets,780200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110251,[Vigil - Armor] Veteran's Greaves,780300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110252,[Vigil - Armor] Bloodhound Knight Helm,790000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110253,[Vigil - Armor] Bloodhound Knight Armor,790100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110254,[Vigil - Armor] Bloodhound Knight Gauntlets,790200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110255,[Vigil - Armor] Bloodhound Knight Greaves,790300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110256,[Vigil - Armor] Festive Hood,800000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110257,[Vigil - Armor] Festive Garb,800100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110258,[Vigil - Armor] Festive Hood (Altered),801000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110259,[Vigil - Armor] Festive Garb (Altered),801100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110260,[Vigil - Armor] Blue Festive Hood,802000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110261,[Vigil - Armor] Blue Festive Garb,802100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110262,[Vigil - Armor] Commoner's Headband,810000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110263,[Vigil - Armor] Commoner's Garb,810100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110264,[Vigil - Armor] Commoner's Shoes,810300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110265,[Vigil - Armor] Commoner's Garb (Altered),811100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110266,[Vigil - Armor] Commoner's Simple Garb,812000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110267,[Vigil - Armor] Envoy Crown,820000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110268,[Vigil - Armor] Twinsage Glintstone Crown,830000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110269,[Vigil - Armor] Raya Lucarian Robe,830100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110270,[Vigil - Armor] Sorcerer Manchettes,830200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110271,[Vigil - Armor] Sorcerer Leggings,830300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110272,[Vigil - Armor] Olivinus Glintstone Crown,831000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110273,[Vigil - Armor] Lazuli Glintstone Crown,832000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110274,[Vigil - Armor] Karolos Glintstone Crown,833000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110275,[Vigil - Armor] Witch's Glintstone Crown,834000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110276,[Vigil - Armor] Marionette Soldier Helm,840000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110277,[Vigil - Armor] Marionette Soldier Armor,840100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110278,[Vigil - Armor] Marionette Soldier Birdhelm,850000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110279,[Vigil - Armor] Raging Wolf Helm,860000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110280,[Vigil - Armor] Raging Wolf Armor,860100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110281,[Vigil - Armor] Raging Wolf Gauntlets,860200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110282,[Vigil - Armor] Raging Wolf Greaves,860300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110283,[Vigil - Armor] Land of Reeds Helm,870000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110284,[Vigil - Armor] Land of Reeds Armor,870100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110285,[Vigil - Armor] Land of Reeds Gauntlets,870200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110286,[Vigil - Armor] Land of Reeds Greaves,870300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110287,[Vigil - Armor] Okina Mask,872000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110288,[Vigil - Armor] White Reed Armor,872100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110289,[Vigil - Armor] White Reed Gauntlets,872200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110290,[Vigil - Armor] White Reed Greaves,872300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110291,[Vigil - Armor] Confessor Hood,880000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110292,[Vigil - Armor] Confessor Armor,880100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110293,[Vigil - Armor] Confessor Gloves,880200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110294,[Vigil - Armor] Confessor Boots,880300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110295,[Vigil - Armor] Prisoner Iron Mask,890000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110296,[Vigil - Armor] Prisoner Clothing,890100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110297,[Vigil - Armor] Prisoner Trousers,890300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110298,[Vigil - Armor] Blackguard's Iron Mask,891000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110299,[Vigil - Armor] Traveling Maiden Hood,900000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110300,[Vigil - Armor] Traveling Maiden Robe,900100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110301,[Vigil - Armor] Traveling Maiden Gloves,900200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110302,[Vigil - Armor] Traveling Maiden Boots,900300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110303,[Vigil - Armor] Finger Maiden Fillet,902000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110304,[Vigil - Armor] Finger Maiden Robe,902100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110305,[Vigil - Armor] Finger Maiden Shoes,902300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110306,[Vigil - Armor] Preceptor's Big Hat,910000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110307,[Vigil - Armor] Preceptor's Long Gown,910100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110308,[Vigil - Armor] Preceptor's Gloves,910200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110309,[Vigil - Armor] Preceptor's Trousers,910300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110310,[Vigil - Armor] Mask of Confidence,911000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110311,[Vigil - Armor] Grass Hair Ornament,920000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110312,[Vigil - Armor] Skeletal Mask,930000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110313,[Vigil - Armor] Raptor's Black Feathers,930100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110314,[Vigil - Armor] Bandit Manchettes,930200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110315,[Vigil - Armor] Bandit Boots,930300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110316,[Vigil - Armor] Bandit Garb,931100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110317,[Vigil - Armor] Eccentric's Hood,940000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110318,[Vigil - Armor] Eccentric's Armor,940100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110319,[Vigil - Armor] Eccentric's Manchettes,940200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110320,[Vigil - Armor] Eccentric's Breeches,940300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110321,[Vigil - Armor] Fingerprint Helm,950000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110322,[Vigil - Armor] Fingerprint Armor,950100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110323,[Vigil - Armor] Fingerprint Gauntlets,950200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110324,[Vigil - Armor] Fingerprint Greaves,950300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110325,[Vigil - Armor] Consort's Mask,960000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110326,[Vigil - Armor] Consort's Robe,960100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110327,[Vigil - Armor] Consort's Trousers,960300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110328,[Vigil - Armor] Ruler's Mask,961000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110329,[Vigil - Armor] Ruler's Robe,961100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110330,[Vigil - Armor] Upper-Class Robe,962100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110331,[Vigil - Armor] Marais Mask,963000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110332,[Vigil - Armor] Marais Robe,963100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110333,[Vigil - Armor] Bloodsoaked Manchettes,963200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110334,[Vigil - Armor] Bloodsoaked Mask,964000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110335,[Vigil - Armor] Official's Attire,964100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110336,[Vigil - Armor] Omen Helm,970000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110337,[Vigil - Armor] Omen Armor,970100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110338,[Vigil - Armor] Omen Gauntlets,970200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110339,[Vigil - Armor] Omen Greaves,970300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110340,[Vigil - Armor] Carian Knight Helm,980000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110341,[Vigil - Armor] Carian Knight Armor,980100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110342,[Vigil - Armor] Carian Knight Gauntlets,980200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110343,[Vigil - Armor] Carian Knight Greaves,980300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110344,[Vigil - Armor] Hierodas Glintstone Crown,990000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110345,[Vigil - Armor] Errant Sorcerer Robe,990100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110346,[Vigil - Armor] Errant Sorcerer Manchettes,990200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110347,[Vigil - Armor] Errant Sorcerer Boots,990300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110348,[Vigil - Armor] Haima Glintstone Crown,1000000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110349,[Vigil - Armor] Battlemage Robe,1000100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110350,[Vigil - Armor] Battlemage Manchettes,1000200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110351,[Vigil - Armor] Battlemage Legwraps,1000300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110352,[Vigil - Armor] Snow Witch Hat,1010000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110353,[Vigil - Armor] Snow Witch Robe,1010100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110354,[Vigil - Armor] Snow Witch Skirt,1010300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110355,[Vigil - Armor] Traveler's Clothes,1020100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110356,[Vigil - Armor] Traveler's Manchettes,1020200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110357,[Vigil - Armor] Traveler's Boots,1020300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110358,[Vigil - Armor] Juvenile Scholar Cap,1030000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110359,[Vigil - Armor] Juvenile Scholar Robe,1030100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110360,[Vigil - Armor] Radiant Gold Mask,1040000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110361,[Vigil - Armor] Goldmask's Rags,1040100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110362,[Vigil - Armor] Gold Bracelets,1040200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110363,[Vigil - Armor] Gold Waistwrap,1040300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110364,[Vigil - Armor] Fell Omen Cloak,1050100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110365,[Vigil - Armor] Albinauric Mask,1060000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110366,[Vigil - Armor] Dirty Chainmail,1060100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110367,[Vigil - Armor] Zamor Mask,1070000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110368,[Vigil - Armor] Zamor Armor,1070100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110369,[Vigil - Armor] Zamor Bracelets,1070200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110370,[Vigil - Armor] Zamor Legwraps,1070300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110371,[Vigil - Armor] Imp Head (Cat),1080000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110372,[Vigil - Armor] Imp Head (Fanged),1081000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110373,[Vigil - Armor] Imp Head (Long-Tongued),1082000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110374,[Vigil - Armor] Imp Head (Corpse),1083000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110375,[Vigil - Armor] Imp Head (Wolf),1084000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110376,[Vigil - Armor] Imp Head (Elder),1085000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110377,[Vigil - Armor] Silver Tear Mask,1090000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110378,[Vigil - Armor] Chain Coif,1100000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110379,[Vigil - Armor] Chain Armor,1100100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
